Apaloderma vittatum	57397	1
Aphis gossypii	80765	1
Eurypyga helias	54383	1
Struthio camelus australis	8801	1
Egretta garzetta	188379	1
Buceros rhinoceros silvestris	175835	1
Myzus persicae	13164	1
Athalia rosae	37344	1
Sipha flava	143950	1
Athene cunicularia	194338	1
Necator americanus	51031	1
Balearica regulorum gibbericeps	925459	1
Bemisia tabaci	7038	1
Nilaparvata lugens	108931	1
Rhopalosiphum maidis	43146	1
Acanthisitta chloris	57068	1
